InferenceLocationEnum,3001,DataType
InferenceLocationEnum_EnumStrings,3901,Variable
AcceleratorKindEnum,3002,DataType
AcceleratorKindEnum_EnumStrings,3902,Variable
DeploymentStateEnum,3003,DataType
DeploymentStateEnum_EnumStrings,3903,Variable
DatasetSourceEnum,3004,DataType
DatasetSourceEnum_EnumStrings,3904,Variable
LearningJobStateEnum,3005,DataType
LearningJobStateEnum_EnumStrings,3905,Variable
FinishReasonEnum,3006,DataType
FinishReasonEnum_EnumStrings,3906,Variable
ApiDialectEnum,3007,DataType
ApiDialectEnum_EnumStrings,3907,Variable
AuthenticationKindEnum,3008,DataType
AuthenticationKindEnum_EnumStrings,3908,Variable
FallbackPolicyEnum,3009,DataType
FallbackPolicyEnum_EnumStrings,3909,Variable
VersionBindingEnum,3010,DataType
VersionBindingEnum_EnumStrings,3910,Variable
ImportModeEnum,3011,DataType
ImportModeEnum_EnumStrings,3911,Variable
SafetySeverityEnum,3012,DataType
SafetySeverityEnum_EnumStrings,3912,Variable
ReachabilityEnum,3013,DataType
ReachabilityEnum_EnumStrings,3913,Variable
TransferStateEnum,3014,DataType
TransferStateEnum_EnumStrings,3914,Variable
TensorSignatureDataType,3050,DataType
TensorSignatureDataType_Encoding_DefaultBinary,5001,Object
ModelReferenceDataType,3051,DataType
ModelReferenceDataType_Encoding_DefaultBinary,5002,Object
UsageDataType,3052,DataType
UsageDataType_Encoding_DefaultBinary,5003,Object
CapabilityDataType,3053,DataType
CapabilityDataType_Encoding_DefaultBinary,5004,Object
SafetyAssessmentDataType,3054,DataType
SafetyAssessmentDataType_Encoding_DefaultBinary,5005,Object
EvaluationMetricDataType,3055,DataType
EvaluationMetricDataType_Encoding_DefaultBinary,5006,Object
RateLimitDataType,3056,DataType
RateLimitDataType_Encoding_DefaultBinary,5007,Object
UsesModel,4001,ReferenceType
TrainedOn,4002,ReferenceType
DerivedFrom,4003,ReferenceType
FallsBackTo,4004,ReferenceType
ImportedFrom,4005,ReferenceType
EvaluatedBy,4006,ReferenceType
AiRootType,1001,ObjectType
AiRootType_Models,6001,Object
AiRootType_Datasets,6002,Object
AiRootType_Deployments,6003,Object
AiRootType_LearningJobs,6004,Object
AiRootType_SpecificationVersion,6005,Variable
ModelType,1002,ObjectType
ModelType_ModelId,6006,Variable
ModelType_Name,6007,Variable
ModelType_Version,6008,Variable
ModelType_Framework,6009,Variable
ModelType_Format,6010,Variable
ModelType_TaskKind,6011,Variable
ModelType_Digest,6012,Variable
ModelType_DigestAlgorithm,6013,Variable
ModelType_ArtifactUri,6014,Variable
ModelType_ProvenanceUri,6015,Variable
ModelType_LabelClasses,6016,Variable
ModelType_Inputs,6017,Variable
ModelType_Outputs,6018,Variable
DatasetType,1003,ObjectType
DatasetType_DatasetId,6019,Variable
DatasetType_Name,6020,Variable
DatasetType_Version,6021,Variable
DatasetType_SourceKind,6022,Variable
DatasetType_SampleCount,6023,Variable
DatasetType_LabelClasses,6024,Variable
DatasetType_CreatedAt,6025,Variable
DatasetType_ArtifactUri,6026,Variable
DatasetType_Digest,6027,Variable
DeploymentType,1004,ObjectType
DeploymentType_DeploymentId,6028,Variable
DeploymentType_InferenceLocation,6029,Variable
DeploymentType_AcceleratorKind,6030,Variable
DeploymentType_AcceleratorName,6031,Variable
DeploymentType_EndpointUri,6032,Variable
DeploymentType_LatencyBudget,6033,Variable
DeploymentType_BatchSize,6034,Variable
DeploymentType_State,6035,Variable
LearningJobType,1005,ObjectType
LearningJobType_State,6036,Variable
LearningJobType_Dataset,6037,Variable
LearningJobType_BaseModel,6038,Variable
LearningJobType_CandidateModel,6039,Variable
LearningJobType_SamplesCollected,6040,Variable
LearningJobType_StartCollection,6041,Method
LearningJobType_StopCollection,6042,Method
LearningJobType_TriggerTraining,6043,Method
LearningJobType_TriggerTraining_OutputArguments,6044,Variable
LearningJobType_PromoteModel,6045,Method
LearningJobType_PromoteModel_InputArguments,6046,Variable
LearningJobType_PromoteModel_OutputArguments,6047,Variable
AiJobType,1006,ObjectType
AiJobType_JobId,6048,Variable
AiJobType_LastError,6049,Variable
AiJobType_StartedAt,6050,Variable
AiJobType_FinishedAt,6051,Variable
AiJobType_Progress,6052,Variable
AiJobType_RequestedBy,6053,Variable
ModelImportJobType,1007,ObjectType
ModelImportJobType_Source,6054,Variable
ModelImportJobType_ModelReference,6055,Variable
ModelImportJobType_Mode,6056,Variable
ModelImportJobType_TargetDeployment,6057,Variable
ModelImportJobType_ImportedModel,6058,Variable
ModelImportJobType_BytesTransferred,6059,Variable
ModelImportJobType_DigestVerified,6060,Variable
ModelImportJobType_Cancel,6061,Method
InferenceJobType,1008,ObjectType
InferenceJobType_Deployment,6062,Variable
InferenceJobType_RequestPayload,6063,Variable
InferenceJobType_RequestContentType,6064,Variable
InferenceJobType_ResponsePayload,6065,Variable
InferenceJobType_ResponseContentType,6066,Variable
InferenceJobType_ModelUsed,6067,Variable
InferenceJobType_Usage,6068,Variable
InferenceJobType_FinishReason,6069,Variable
InferenceJobType_SafetyAssessment,6070,Variable
ModelSourceType,1009,ObjectType
ModelSourceType_SourceId,6071,Variable
ModelSourceType_EndpointUri,6072,Variable
ModelSourceType_ApiDialect,6073,Variable
ModelSourceType_EndpointDescriptionUri,6074,Variable
ModelSourceType_AuthenticationKind,6075,Variable
ModelSourceType_CredentialReference,6076,Variable
ModelSourceType_TokenAudience,6077,Variable
ModelSourceType_Reachability,6078,Variable
ModelSourceType_LastSuccessAt,6079,Variable
ModelSourceType_ConsecutiveFailures,6080,Variable
ModelSourceType_RateLimit,6081,Variable
ModelSourceType_Capabilities,6082,Variable
ModelSourceType_TestConnection,6083,Method
ModelSourceType_TestConnection_OutputArguments,6084,Variable
ModelSourceType_ListModels,6085,Method
ModelSourceType_ListModels_InputArguments,6086,Variable
ModelSourceType_ListModels_OutputArguments,6087,Variable
EvaluationRunType,1014,ObjectType
EvaluationRunType_RunId,6088,Variable
EvaluationRunType_EvaluatedModel,6089,Variable
EvaluationRunType_Dataset,6090,Variable
EvaluationRunType_CompletedAt,6091,Variable
EvaluationRunType_Metrics,6092,Variable
EvaluationRunType_Passed,6093,Variable
EvaluationRunType_ReportUri,6094,Variable
ModelCardType,1015,ObjectType
ModelCardType_IntendedUse,6095,Variable
ModelCardType_Limitations,6096,Variable
ModelCardType_OutOfScopeUse,6097,Variable
ModelCardType_License,6098,Variable
ModelCardType_TrainingDataCutoff,6099,Variable
ModelCardType_EthicalConsiderations,6100,Variable
ModelCardType_ContactUri,6101,Variable
ModelRegistryType,1010,ObjectType
